fname,id,actions,text,category
Cleaned-WLH_Jelly0_1_3_Dirs_1.txt,30-4,"Any[1,4]",move along the stone floor to the stool,MoveToX
Cleaned-WLH_Jelly0_1_3_Dirs_1.txt,30-5,"Any[3,4]",turn left,Turn
Cleaned-WLH_Jelly0_1_3_Dirs_1.txt,30-6,"Any[1,4]",move to the chair,MoveToX
Cleaned-WLH_Jelly0_1_3_Dirs_1.txt,30-7,"Any[2,1,4]",turn right and move to the next alley,AnyCombination
Cleaned-WLH_Jelly0_1_3_Dirs_1.txt,30-8,Any[4],in front of you is a hatrack and to your left is grey floored alley,Describe
Cleaned-WLH_Jelly0_1_4_Dirs_1.txt,914-1,"Any[2,1,4]",face and move to the chair,TurnMoveToX
Cleaned-WLH_Jelly0_1_4_Dirs_1.txt,914-2,"Any[2,2,1,2,1,3,1,4]",turn left and move to the next chair,AnyCombination
Cleaned-WLH_Jelly0_1_4_Dirs_1.txt,914-3,"Any[2,1,1,1,4]",face the stone floored alley and move to the end of it,TurnMoveToX
Cleaned-WLH_Jelly0_1_4_Dirs_1.txt,914-4,"Any[3,1,1,1,4]",turn left and move down the octagon flooring to the end,AnyCombination
Cleaned-WLH_Jelly0_1_5_Dirs_1.txt,406-1,"Any[2,4]",with your back to the wall turn right,Orient
Cleaned-WLH_Jelly0_1_5_Dirs_1.txt,406-2,"Any[1,2,4]",move to the corner and turn right again,AnyCombination
Cleaned-WLH_Jelly0_1_5_Dirs_1.txt,406-3,"Any[1,3,4]",move to the easel and turn left,AnyCombination
Cleaned-WLH_Jelly0_1_5_Dirs_1.txt,406-4,Any[4],you should be facing the longer alley of wooden flooring and butterfly pictures on the side,Describe
Cleaned-WLH_Jelly0_1_5_Dirs_1.txt,406-5,"Any[1,4]",move one block,Move
Cleaned-WLH_Jelly0_1_6_Dirs_1.txt,85-1,"Any[2,2,1,4]",with your back to the wall turn right and move into the corner,AnyCombination
Cleaned-WLH_Jelly0_1_6_Dirs_1.txt,85-2,"Any[2,1,1,4]",turn right again and walk past the easel to the blue carpeted side alley,AnyCombination
Cleaned-WLH_Jelly0_1_6_Dirs_1.txt,85-3,"Any[2,1,4]",turn right and move to the next side alley,AnyCombination
Cleaned-WLH_Jelly0_1_6_Dirs_1.txt,85-4,"Any[3,4]",turning left you see flowered carpet,TurnToX
Cleaned-WLH_Jelly0_1_6_Dirs_1.txt,85-5,"Any[1,2,4]",move forward and turn right at the first alley,AnyCombination
Cleaned-WLH_Jelly0_1_6_Dirs_1.txt,85-6,"Any[1,4]",move to the deadend,MoveToX
Cleaned-WLH_Jelly0_1_7_Dirs_1.txt,282-1,"Any[2,1,4]",face and move to the chair,TurnMoveToX
Cleaned-WLH_Jelly0_1_7_Dirs_1.txt,282-2,"Any[3,4]",turn left,Turn
Cleaned-WLH_Jelly0_1_7_Dirs_1.txt,282-3,Any[4],the side alley has stone flooring,Describe
Cleaned-WLH_Jelly0_1_7_Dirs_1.txt,282-4,"Any[1,2,1,4]",turn down this alley and move to the stool,AnyCombination
Cleaned-WLH_Jelly0_2_1_Dirs_1.txt,1286-1,"Any[2,4]",from two face towards the hat rack,TurnToX
Cleaned-WLH_Jelly0_2_1_Dirs_1.txt,1286-2,"Any[1,3,4]",turn onto the green carpet,TurnToX
Cleaned-WLH_Jelly0_2_1_Dirs_1.txt,1286-3,"Any[1,1,1,1,3,4]",walk until there is an exit on the left,Conditional
Cleaned-WLH_Jelly0_2_1_Dirs_1.txt,1286-4,Any[4],you should be standing next to a stool,Describe
Cleaned-WLH_Jelly0_2_1_Dirs_1.txt,1286-5,"Any[1,4]",walk forward,Move
Cleaned-WLH_Jelly0_2_1_Dirs_1.txt,1286-6,"Any[3,3,4]",turn around when you hit the wall,Orient
Cleaned-WLH_Jelly0_2_1_Dirs_1.txt,1286-7,Any[4],to your left and right should be brick and in front of you the stool where you just came from,Describe
Cleaned-WLH_Jelly0_2_1_Dirs_2.txt,606-1,"Any[2,1,4]",face and move to the lamp,TurnMoveToX
Cleaned-WLH_Jelly0_2_1_Dirs_2.txt,606-2,"Any[3,1,2,1,1,4]",turn left and move along the wooden flooring to the easel,AnyCombination
Cleaned-WLH_Jelly0_2_1_Dirs_2.txt,606-3,"Any[2,4]",turn right,Turn
Cleaned-WLH_Jelly0_2_1_Dirs_2.txt,606-4,Any[4],the side alley to the left has stone flooring,Describe
Cleaned-WLH_Jelly0_2_1_Dirs_2.txt,606-5,"Any[1,4]",move to it,MoveToX
Cleaned-WLH_Jelly0_2_1_Dirs_2.txt,606-6,"Any[3,1,4]",move one block down this alley,Move
Cleaned-WLH_Jelly0_2_1_Dirs_2.txt,606-7,Any[4],you should see a sofa chair in front of you and a wooden chair to your right,Describe
Cleaned-WLH_Jelly0_2_3_Dirs_1.txt,44-1,"Any[2,4]",at two face the lamp,AnyCombination
Cleaned-WLH_Jelly0_2_3_Dirs_1.txt,44-2,"Any[1,3,1,2,1,1,3,1,4]",move forward and follow the alley around until you end up on blue carpet,AnyCombination
Cleaned-WLH_Jelly0_2_3_Dirs_1.txt,44-3,"Any[2,1,1,1,1,4]",walk on the blue until you pass a chair w/ a four way intersection,AnyCombination
Cleaned-WLH_Jelly0_2_3_Dirs_1.txt,44-4,Any[4],one block past the chair is p-3,Conditional
Cleaned-WLH_Jelly0_2_3_Dirs_1.txt,44-5,Any[4],you see a hat rack in front of you and an alley to your left,Describe
Cleaned-WLH_Jelly0_2_3_Dirs_2.txt,808-1,"Any[2,1,4]",face and move to the lamp,TurnMoveToX
Cleaned-WLH_Jelly0_2_3_Dirs_2.txt,808-2,"Any[3,1,4]",turn left and move to the end of the aisle,AnyCombination
Cleaned-WLH_Jelly0_2_3_Dirs_2.txt,808-3,"Any[2,1,1,3,1,4]",you will pass an easel,AnyCombination
Cleaned-WLH_Jelly0_2_3_Dirs_2.txt,808-4,"Any[2,4]",turn right to face the blue floor,TurnToX
Cleaned-WLH_Jelly0_2_3_Dirs_2.txt,808-5,"Any[1,1,4]",walk past the flowered carpet side alley,Conditional
Cleaned-WLH_Jelly0_2_3_Dirs_2.txt,808-6,"Any[1,1,4]",and stop one alley past the chair,Conditional
Cleaned-WLH_Jelly0_2_3_Dirs_2.txt,808-7,Any[4],you are looking at an object and to your right is gray floor,Describe
Cleaned-WLH_Jelly0_2_4_Dirs_1.txt,976-1,"Any[2,1,4]",face and move to the hatrack,TurnMoveToX
Cleaned-WLH_Jelly0_2_4_Dirs_1.txt,976-2,"Any[3,1,1,1,1,4]",turn left and walk along the grass to the chair,AnyCombination
Cleaned-WLH_Jelly0_2_4_Dirs_1.txt,976-3,"Any[3,1,2,4]",turn left at the chair and turn right at the next interesection,AnyCombination
Cleaned-WLH_Jelly0_2_4_Dirs_1.txt,976-4,"Any[1,3,1,2,4]",turn left at the sofa chair and right at the next sofa chair,AnyCombination
Cleaned-WLH_Jelly0_2_4_Dirs_1.txt,976-5,"Any[1,1,1,4]",move along the stone flooring to the end,MoveToX
Cleaned-WLH_Jelly0_2_4_Dirs_1.txt,976-6,"Any[3,1,1,1,4]",turn left and move along the octagons past the hatrack to the end of this alley,AnyCombination
Cleaned-WLH_Jelly0_2_5_Dirs_1.txt,781-1,"Any[2,1,4]",face and move towards the lamp,TurnMoveToX
Cleaned-WLH_Jelly0_2_5_Dirs_1.txt,781-2,"Any[3,4]",turn left,Turn
Cleaned-WLH_Jelly0_2_5_Dirs_1.txt,781-3,"Any[1,4]",move forward,Move
Cleaned-WLH_Jelly0_2_5_Dirs_1.txt,781-4,"Any[2,4]",turn right,Turn
Cleaned-WLH_Jelly0_2_5_Dirs_1.txt,781-5,"Any[1,4]",move one block towards the easel,MoveToX
Cleaned-WLH_Jelly0_2_5_Dirs_1.txt,781-6,Any[4],you see butterflies on the walls,Describe
Cleaned-WLH_Jelly0_2_6_Dirs_1.txt,343-1,"Any[2,4]",face the lamp,TurnToX
Cleaned-WLH_Jelly0_2_6_Dirs_1.txt,343-2,"Any[1,3,1,2,4]",step forward and follow the alley around,AnyCombination
Cleaned-WLH_Jelly0_2_6_Dirs_1.txt,343-3,Any[4],you are placed where you can see an easel,Describe
Cleaned-WLH_Jelly0_2_6_Dirs_1.txt,343-4,"Any[1,1,3,4]",move to this easel and turn left,AnyCombination
Cleaned-WLH_Jelly0_2_6_Dirs_1.txt,343-5,"Any[1,2,4]",the carpet should be blue,Describe
Cleaned-WLH_Jelly0_2_6_Dirs_1.txt,343-6,"Any[1,4]",walk until there is an opening on you right,Conditional
Cleaned-WLH_Jelly0_2_6_Dirs_1.txt,343-7,"Any[3,4]",upon turning right you should see an alley with rose carpet,TurnToX
Cleaned-WLH_Jelly0_2_6_Dirs_1.txt,343-8,"Any[1,2,1,4]",p-6 is at the end of this alley,MoveToX
Cleaned-WLH_Jelly0_2_6_Dirs_2.txt,250-1,"Any[2,1,4]",face and move to the lamp,TurnMoveToX
Cleaned-WLH_Jelly0_2_6_Dirs_2.txt,250-2,"Any[3,4]",turn left,Turn
Cleaned-WLH_Jelly0_2_6_Dirs_2.txt,250-3,"Any[1,4]",move forward,Move
Cleaned-WLH_Jelly0_2_6_Dirs_2.txt,250-4,"Any[2,4]",turn right,Turn
Cleaned-WLH_Jelly0_2_6_Dirs_2.txt,250-5,"Any[1,1,3,4]",move to the easel and turn left,AnyCombination
Cleaned-WLH_Jelly0_2_6_Dirs_2.txt,250-6,"Any[1,2,4]",move forward and turn right,CombinationLang
Cleaned-WLH_Jelly0_2_6_Dirs_2.txt,250-7,"Any[1,3,4]",move along the blue and turn left at the first alley,AnyCombination
Cleaned-WLH_Jelly0_2_6_Dirs_2.txt,250-8,"Any[1,2,4]",move towards the easel and turn right at the first alley,AnyCombination
Cleaned-WLH_Jelly0_2_6_Dirs_2.txt,250-9,"Any[1,4]",the end of this alley is 6,MoveToX
Cleaned-WLH_Jelly0_2_7_Dirs_1.txt,415-1,"Any[2,1,4]",face and move to the lamp,TurnMoveToX
Cleaned-WLH_Jelly0_2_7_Dirs_1.txt,415-2,"Any[3,1,2,1,1,4]",turn left and move to the easel,AnyCombination
Cleaned-WLH_Jelly0_2_7_Dirs_1.txt,415-3,"Any[3,4]",turn left,Turn
Cleaned-WLH_Jelly0_2_7_Dirs_1.txt,415-4,Any[4],you should see a side alley to the right with blue flooring,Describe
Cleaned-WLH_Jelly0_2_7_Dirs_1.txt,415-5,"Any[1,2,4]",move to it and turn right,AnyCombination
Cleaned-WLH_Jelly0_2_7_Dirs_1.txt,415-6,"Any[1,1,1,2,4]",walk to the chair and turn right,AnyCombination
Cleaned-WLH_Jelly0_2_7_Dirs_1.txt,415-7,"Any[1,4]",move to the stool,MoveToX
Cleaned-WLH_Jelly0_2_7_Dirs_1.txt,415-8,Any[4],the side alleys have stone flooring,Describe
Cleaned-WLH_Jelly0_3_1_Dirs_1.txt,181-1,"Any[2,1,3,4]",move to the chair and turn left,AnyCombination
Cleaned-WLH_Jelly0_3_1_Dirs_1.txt,181-2,"Any[1,2,4]",move forward to the stool and turn right,AnyCombination
Cleaned-WLH_Jelly0_3_1_Dirs_1.txt,181-3,"Any[1,3,4]",turn left at the chair and face another chair,AnyCombination
Cleaned-WLH_Jelly0_3_1_Dirs_1.txt,181-4,"Any[1,2,1,4]",turn right at this second chair and move along brick to the next alley,AnyCombination
Cleaned-WLH_Jelly0_3_1_Dirs_1.txt,181-5,Any[4],to your left is grey flooring,Describe
Cleaned-WLH_Jelly0_3_2_Dirs_1.txt,224-1,"Any[2,1,1,1,1,4]",fave and move past the chair to the end of the blue flooring,AnyCombination
Cleaned-WLH_Jelly0_3_2_Dirs_1.txt,224-2,"Any[3,1,4]",turn left and move to the easel,TurnMoveToX
Cleaned-WLH_Jelly0_3_2_Dirs_1.txt,224-3,"Any[2,1,1,4]",at the easel turn right and walk down the longer alley,AnyCombination
Cleaned-WLH_Jelly0_3_2_Dirs_1.txt,224-4,"Any[3,4]",turn left,Turn
Cleaned-WLH_Jelly0_3_2_Dirs_1.txt,224-5,"Any[1,2,1,4]",move past the lamp into the corner,AnyCombination
Cleaned-WLH_Jelly0_3_2_Dirs_1.txt,224-6,Any[4],from 2 you should be able to look left and see a hatrack,Describe
Cleaned-WLH_Jelly0_3_4_Dirs_1.txt,758-1,"Any[2,4]",with your back to the wall at 3 you see an alley in front and blue carpet to each side,Orient
Cleaned-WLH_Jelly0_3_4_Dirs_1.txt,758-2,"Any[2,1,4]",turn right and walk to the hat rack,AnyCombination
Cleaned-WLH_Jelly0_3_4_Dirs_1.txt,758-3,"Any[3,4]",turn left,Turn
Cleaned-WLH_Jelly0_3_4_Dirs_1.txt,758-4,Any[4],the carpet should have green octagons,Describe
Cleaned-WLH_Jelly0_3_4_Dirs_1.txt,758-5,"Any[1,1,4]",go to the end of this alley,MoveToX
Cleaned-WLH_Jelly0_3_4_Dirs_2.txt,179-1,"Any[2,1,4]",face and move to the hatrack,TurnMoveToX
Cleaned-WLH_Jelly0_3_4_Dirs_2.txt,179-2,"Any[3,1,4]",turn left and move forward along the green octagon flooring,AnyCombination
Cleaned-WLH_Jelly0_3_4_Dirs_2.txt,179-3,"Any[1,4]",p 4 is at the end of this alley,MoveToX
Cleaned-WLH_Jelly0_3_5_Dirs_1.txt,432-1,"Any[2,3,4]",with your back to the wall at 3 turn left,Orient
Cleaned-WLH_Jelly0_3_5_Dirs_1.txt,432-2,"Any[1,1,1,1,4]",go all the way to end of the blue carpet,MoveToX
Cleaned-WLH_Jelly0_3_5_Dirs_1.txt,432-3,"Any[3,4]",turn left,Turn
Cleaned-WLH_Jelly0_3_5_Dirs_1.txt,432-4,"Any[1,4]",walk until you see an easel,Conditional
Cleaned-WLH_Jelly0_3_5_Dirs_1.txt,432-5,Any[4],the left alley at the easel has the eiffel tower and the right has butterflies,Describe
Cleaned-WLH_Jelly0_3_5_Dirs_1.txt,432-6,"Any[2,1,4]",take the alley w/ butterflies on the wall and stop when the butterflies are not on the wall,AnyCombination
Cleaned-WLH_Jelly0_3_5_Dirs_1.txt,432-7,Any[4],you should be two blocks in front of the corner,Describe
Cleaned-WLH_Jelly0_3_5_Dirs_2.txt,210-1,"Any[2,1,1,4]",face and move past the chair,TurnMoveToX
Cleaned-WLH_Jelly0_3_5_Dirs_2.txt,210-2,"Any[1,1,3,4]",at the end of the blue flooring turn left,AnyCombination
Cleaned-WLH_Jelly0_3_5_Dirs_2.txt,210-3,"Any[1,2,4]",move to the easel and turn right,AnyCombination
Cleaned-WLH_Jelly0_3_5_Dirs_2.txt,210-4,Any[4],you should be facing the longer wooden floored alley,Describe
Cleaned-WLH_Jelly0_3_5_Dirs_2.txt,210-6,"Any[1,4]",from the easel move one block and place yourself between butterfly pictures,AnyCombination
Cleaned-WLH_Jelly0_3_6_Dirs_1.txt,440-1,"Any[2,3,4]",with your back to the wall turn left,Orient
Cleaned-WLH_Jelly0_3_6_Dirs_1.txt,440-2,"Any[1,1,1,4]",move past the chair to the side alley with flowered carpet,Conditional
Cleaned-WLH_Jelly0_3_6_Dirs_1.txt,440-3,"Any[2,1,2,4]",turn right down this alley and then right again at the first alley,AnyCombination
Cleaned-WLH_Jelly0_3_6_Dirs_1.txt,440-4,"Any[1,4]",facing the grey floored deadend move to it,AnyCombination
Cleaned-WLH_Jelly0_3_7_Dirs_1.txt,150-1,"Any[2,1,4]",face and move to the chair,TurnMoveToX
Cleaned-WLH_Jelly0_3_7_Dirs_1.txt,150-2,"Any[3,1,4]",turn left and move to the stool,AnyCombination
Cleaned-WLH_Jelly0_4_1_Dirs_1.txt,108-1,"Any[2,1,1,1,2,4]",move to the other end of the alley and turn right,AnyCombination
Cleaned-WLH_Jelly0_4_1_Dirs_1.txt,108-2,"Any[1,1,1,4]",move along the stone floor to the sofa chair,MoveToX
Cleaned-WLH_Jelly0_4_1_Dirs_1.txt,108-3,"Any[3,4]",turn left,Turn
Cleaned-WLH_Jelly0_4_1_Dirs_1.txt,108-4,"Any[1,2,4]",move to this sofa chair and turn right,AnyCombination
Cleaned-WLH_Jelly0_4_1_Dirs_1.txt,108-5,"Any[1,4]",move to the next alley,Conditional
Cleaned-WLH_Jelly0_4_1_Dirs_1.txt,108-6,Any[4],to your left is grey flooring and in front of you is brick,Describe
Cleaned-WLH_Jelly0_4_2_Dirs_1.txt,307-1,"Any[2,1,1,1,4]",move to the end of the octagon alley,AnyCombination
Cleaned-WLH_Jelly0_4_2_Dirs_1.txt,307-2,Any[4],to your right is stone flooring,Describe
Cleaned-WLH_Jelly0_4_2_Dirs_1.txt,307-3,"Any[2,1,1,1,3,4]",move to the end of this alley and turn left,AnyCombination
Cleaned-WLH_Jelly0_4_2_Dirs_1.txt,307-4,"Any[1,2,4]",standing next to a chair and looking at a chair move to the next chair and turn to face the red brick,AnyCombination
Cleaned-WLH_Jelly0_4_2_Dirs_1.txt,307-5,"Any[1,3,4]",move one alley and turn left,CombinationLang
Cleaned-WLH_Jelly0_4_2_Dirs_1.txt,307-6,Any[4],you are facing a chair,Describe
Cleaned-WLH_Jelly0_4_2_Dirs_1.txt,307-7,"Any[1,2,1,1,1,1,4]",move right along the grass to the hatrack,AnyCombination
Cleaned-WLH_Jelly0_4_2_Dirs_1.txt,307-8,"Any[2,1,4]",turn left at the hatrack and move to the corner,AnyCombination
Cleaned-WLH_Jelly0_4_2_Dirs_1.txt,307-9,Any[4],from here you can turn left and see a lamp,Describe
Cleaned-WLH_Jelly0_4_3_Dirs_1.txt,946-1,"Any[2,1,1,2,4]",move forward to the hatrack and turn right,AnyCombination
Cleaned-WLH_Jelly0_4_3_Dirs_1.txt,946-2,"Any[1,4]",move to the next alley,Conditional
Cleaned-WLH_Jelly0_4_3_Dirs_1.txt,946-3,Any[4],to your right is grey flooring and in front is a chair,Describe
Cleaned-WLH_Jelly0_4_5_Dirs_1.txt,1437-1,"Any[2,1,1,2,4]",move to hatrack and turn right,AnyCombination
Cleaned-WLH_Jelly0_4_5_Dirs_1.txt,1437-2,"Any[1,1,1,1,1,4]",go down this blue floored alley past the chair to the end,Conditional
Cleaned-WLH_Jelly0_4_5_Dirs_1.txt,1437-3,"Any[3,4]",turn left,Turn
Cleaned-WLH_Jelly0_4_5_Dirs_1.txt,1437-4,"Any[1,4]",move to the easel with the wooden floored side alleys,Conditional
Cleaned-WLH_Jelly0_4_5_Dirs_1.txt,1437-5,"Any[2,4]",turn right,Turn
Cleaned-WLH_Jelly0_4_5_Dirs_1.txt,1437-6,Any[4],you should see a longer alley than the one behind you,Describe
Cleaned-WLH_Jelly0_4_5_Dirs_1.txt,1437-7,"Any[1,4]",move one block to between the wall hanging butterflies,Conditional
Cleaned-WLH_Jelly0_4_6_Dirs_1.txt,86-1,"Any[2,1,4]",move one block on the green octagon carpet,AnyCombination
Cleaned-WLH_Jelly0_4_6_Dirs_1.txt,86-2,Any[4],the side alleys have blue flooring and in front of you,Describe
Cleaned-WLH_Jelly0_4_6_Dirs_1.txt,86-3,Any[4],you see grey stone,Describe
Cleaned-WLH_Jelly0_4_6_Dirs_1.txt,86-4,"Any[1,2,4]",turn right down the long blue alley,AnyCombination
Cleaned-WLH_Jelly0_4_6_Dirs_1.txt,86-5,"Any[1,1,1,1,4]",move past the stool and the chair to the side alley with flowered carpet,AnyCombination
Cleaned-WLH_Jelly0_4_6_Dirs_1.txt,86-6,"Any[2,1,2,4]",turn down this alley and turn right at the first alley,AnyCombination
Cleaned-WLH_Jelly0_4_6_Dirs_1.txt,86-7,"Any[1,4]",move to the dead end,MoveToX
Cleaned-WLH_Jelly0_4_7_Dirs_1.txt,782-1,"Any[2,1,1,1,4]",from four walk as far as you can,MoveToX
Cleaned-WLH_Jelly0_4_7_Dirs_1.txt,782-2,"Any[2,4]",turn right,Turn
Cleaned-WLH_Jelly0_4_7_Dirs_1.txt,782-3,"Any[1,1,4]",the chair about halfway down is on p-7,AnyCombination
Cleaned-WLH_Jelly0_4_7_Dirs_2.txt,542-1,"Any[2,1,1,1,4]",move to the end of green octagon flooring to the stone floor,MoveToX
Cleaned-WLH_Jelly0_4_7_Dirs_2.txt,542-2,"Any[2,1,1,4]",turn right and move to the stool,AnyCombination
Cleaned-WLH_Jelly0_4_7_Dirs_2.txt,542-3,Any[4],turning right you see a chair and in front of you a sofa chair,Describe
Cleaned-WLH_Jelly0_5_1_Dirs_1.txt,1382-1,"Any[2,1,2,4]",move to the easel and turn right,AnyCombination
Cleaned-WLH_Jelly0_5_1_Dirs_1.txt,1382-2,"Any[1,4]",the left side alley should be stone,Conditional
Cleaned-WLH_Jelly0_5_1_Dirs_1.txt,1382-4,"Any[3,1,4]",move along the stone alley past the sofa chair,Conditional
Cleaned-WLH_Jelly0_5_1_Dirs_1.txt,1382-5,Any[4],one alley past this chair,Conditional
Cleaned-WLH_Jelly0_5_2_Dirs_1.txt,1365-1,"Any[2,1,3,4]",with your back to the easel move into the corner and turn left,AnyCombination
Cleaned-WLH_Jelly0_5_2_Dirs_1.txt,1365-2,"Any[1,2,4]",at the lamp turn right,AnyCombination
Cleaned-WLH_Jelly0_5_2_Dirs_1.txt,1365-3,"Any[1,3,4]",move into the corner and turn left,AnyCombination
Cleaned-WLH_Jelly0_5_2_Dirs_1.txt,1365-4,Any[4],you see a hatrack,Describe
Cleaned-WLH_Jelly0_5_3_Dirs_1.txt,185-1,"Any[2,1,4]",face and move to the easel,TurnMoveToX
Cleaned-WLH_Jelly0_5_3_Dirs_1.txt,185-2,"Any[3,4]",turn left,Turn
Cleaned-WLH_Jelly0_5_3_Dirs_1.txt,185-3,Any[4],the right side alley should have blue flooring,Describe
Cleaned-WLH_Jelly0_5_3_Dirs_1.txt,185-4,"Any[1,2,1,4]",move to it and down the alley,AnyCombination
Cleaned-WLH_Jelly0_5_3_Dirs_1.txt,185-5,"Any[1,1,1,4]",move one alley past the chair,Conditional
Cleaned-WLH_Jelly0_5_3_Dirs_1.txt,185-6,"Any[1,4]",in front of you is a hatrack and to your left is grey flooring,Describe
Cleaned-WLH_Jelly0_5_4_Dirs_1.txt,1414-1,"Any[2,1,4]",face and move to the easel,TurnMoveToX
Cleaned-WLH_Jelly0_5_4_Dirs_1.txt,1414-2,"Any[3,4]",turn left,Turn
Cleaned-WLH_Jelly0_5_4_Dirs_1.txt,1414-3,"Any[1,4]",the side alley to your right should be blue,Conditional
Cleaned-WLH_Jelly0_5_4_Dirs_1.txt,1414-5,"Any[2,1,1,1,1,1,4]",move along the blue floored alley past the chair to the hatrack,AnyCombination
Cleaned-WLH_Jelly0_5_4_Dirs_1.txt,1414-6,"Any[3,4]",turn left,Turn
Cleaned-WLH_Jelly0_5_4_Dirs_1.txt,1414-7,"Any[1,1,4]",p 4 is at the end of the alley with the green octagon floor,AnyCombination
Cleaned-WLH_Jelly0_5_6_Dirs_1.txt,1146-1,"Any[2,4]",start facing the easel,TurnToX
Cleaned-WLH_Jelly0_5_6_Dirs_1.txt,1146-2,"Any[1,3,4]",walk forward and turn left at the easel,AnyCombination
Cleaned-WLH_Jelly0_5_6_Dirs_1.txt,1146-3,Any[4],there should be blue carpet on the first alley,Describe
Cleaned-WLH_Jelly0_5_6_Dirs_1.txt,1146-4,"Any[1,2,4]",walk to that and turn right,AnyCombination
Cleaned-WLH_Jelly0_5_6_Dirs_1.txt,1146-5,Any[4],you should see an alley to your left,Describe
Cleaned-WLH_Jelly0_5_6_Dirs_1.txt,1146-6,"Any[1,3,4]",take it,MoveToX
Cleaned-WLH_Jelly0_5_6_Dirs_1.txt,1146-7,Any[4],the carpet has roses,Describe
Cleaned-WLH_Jelly0_5_6_Dirs_1.txt,1146-8,"Any[1,2,1,4]",go down the first alley to your right and stop at the end,Conditional
Cleaned-WLH_Jelly0_5_6_Dirs_2.txt,238-1,"Any[2,1,4]",face and move to the easel,TurnMoveToX
Cleaned-WLH_Jelly0_5_6_Dirs_2.txt,238-2,"Any[3,1,2,4]",turn left and move down the aisle with blue flooring,AnyCombination
Cleaned-WLH_Jelly0_5_6_Dirs_2.txt,238-3,"Any[1,3,4]",turn left at the first alley,AnyCombination
Cleaned-WLH_Jelly0_5_6_Dirs_2.txt,238-4,Any[4],it has flowered carpet,Describe
Cleaned-WLH_Jelly0_5_6_Dirs_2.txt,238-5,"Any[1,2,4]",turn right from the flowered carpet to face a dead end w/ grey floor,AnyCombination
Cleaned-WLH_Jelly0_5_6_Dirs_2.txt,238-6,"Any[1,4]",move to the dead end,MoveToX
Cleaned-WLH_Jelly0_5_7_Dirs_1.txt,1294-1,"Any[2,1,3,4]",move to the easel and turn left,AnyCombination
Cleaned-WLH_Jelly0_5_7_Dirs_1.txt,1294-2,"Any[1,4]",the side alley has blue floor,Conditional
Cleaned-WLH_Jelly0_5_7_Dirs_1.txt,1294-3,"Any[2,1,1,1,4]",move onto this and stop at the chair,AnyCombination
Cleaned-WLH_Jelly0_5_7_Dirs_1.txt,1294-4,"Any[2,4]",turn right,Turn
Cleaned-WLH_Jelly0_5_7_Dirs_1.txt,1294-5,"Any[1,4]",move to the stool,MoveToX
Cleaned-WLH_Jelly0_5_7_Dirs_1.txt,1294-6,Any[4],the side alley has stone flooring,Describe
Cleaned-WLH_Jelly0_6_1_Dirs_1.txt,684-1,"Any[2,1,3,4]",move to the flowered carpet and turn left,AnyCombination
Cleaned-WLH_Jelly0_6_1_Dirs_1.txt,684-2,"Any[1,3,1,1,2,4]",move along the blue to the chair and turn right,AnyCombination
Cleaned-WLH_Jelly0_6_1_Dirs_1.txt,684-3,"Any[1,2,4]",move to the stool and turn right,AnyCombination
Cleaned-WLH_Jelly0_6_1_Dirs_1.txt,684-4,"Any[1,3,1,4]",turn left at the sofa chair and move to the next sofa chair,AnyCombination
Cleaned-WLH_Jelly0_6_1_Dirs_1.txt,684-5,"Any[2,1,4]",move one alley along the brick,Move
Cleaned-WLH_Jelly0_6_1_Dirs_1.txt,684-6,Any[4],to your left is grey flooring,Describe
Cleaned-WLH_Jelly0_6_2_Dirs_1.txt,959-1,"Any[2,1,4]",move forward,Move
Cleaned-WLH_Jelly0_6_2_Dirs_1.txt,959-2,"Any[3,4]",turn left,Turn
Cleaned-WLH_Jelly0_6_2_Dirs_1.txt,959-3,"Any[1,2,4]",turn right onto the blue carpet,TurnToX
Cleaned-WLH_Jelly0_6_2_Dirs_1.txt,959-4,"Any[1,3,4]",take the left alley,AnyCombination
Cleaned-WLH_Jelly0_6_2_Dirs_1.txt,959-5,"Any[1,2,1,1,3,4]",follow it around until you can see a lamp,Conditional
Cleaned-WLH_Jelly0_6_2_Dirs_1.txt,959-6,"Any[1,2,1,4]",if you continue on you will see a hat rack,Conditional
Cleaned-WLH_Jelly0_6_2_Dirs_1.txt,959-7,Any[4],position yourself where you can see both the lamp and the hatrack,Describe
Cleaned-WLH_Jelly0_6_2_Dirs_1.txt,959-8,Any[4],there should be butterfly images on the side at this point,Describe
Cleaned-WLH_Jelly0_6_2_Dirs_2.txt,857-1,"Any[2,1,3,4]",move onto the flowered carpet and turn left,AnyCombination
Cleaned-WLH_Jelly0_6_2_Dirs_2.txt,857-2,"Any[1,2,4]",move to the blue carpet and turn right,AnyCombination
Cleaned-WLH_Jelly0_6_2_Dirs_2.txt,857-3,"Any[1,3,4]",move to the corner and turn left,AnyCombination
Cleaned-WLH_Jelly0_6_2_Dirs_2.txt,857-4,"Any[1,2,4]",move to the easel and turn right,AnyCombination
Cleaned-WLH_Jelly0_6_2_Dirs_2.txt,857-5,"Any[1,1,3,4]",move along the wooden flooring and turn left,AnyCombination
Cleaned-WLH_Jelly0_6_2_Dirs_2.txt,857-6,"Any[1,2,4]",move to the lamp and turn right,AnyCombination
Cleaned-WLH_Jelly0_6_2_Dirs_2.txt,857-7,"Any[1,4]",move to the corner,MoveToX
Cleaned-WLH_Jelly0_6_2_Dirs_2.txt,857-9,Any[4],turning left you see a hatrack,Describe
